episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,safety_compliance_rate_after,z3_unsafe_prevented,epsilon,minikube_avg_cpu,minikube_avg_mem,minikube-m02_avg_cpu,minikube-m02_avg_mem,minikube-m03_avg_cpu,minikube-m03_avg_mem,minikube-m04_avg_cpu,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt
95,-1.3990439008721287,50.0,29.125000000000007,8.908736916166928,3209.518441549517,582,4.0,4,37.5,100.0,10,0.5995188167260429,37.111111111111114,73.22222222222223,36.00000000000001,82.0,34.94444444444444,62.77777777777778,32.444444444444436,65.05555555555554,47.36719480191823,24.625944999570493,55.93844859977253,19.247199400124373
96,-7.367615540330656,35.0,35.125,3.766086319186378,2323.4428423339623,589,4.0,4,33.33333333333333,100.0,6,0.5959315794179285,37.09090909090909,57.72727272727273,18.0,35.81818181818181,42.0,67.09090909090908,14.909090909090908,30.999999999999993,13.632662570411672,23.41239671472327,100.0,100.0
97,-15.629254073207594,60.0,28.000000000000004,13.15275264097337,4570.014252725576,601,4.0,4,35.294117647058826,100.0,11,0.5900004856336893,40.36842105263158,69.73684210526316,33.8421052631579,75.26315789473684,29.63157894736842,53.421052631578945,23.10526315789474,48.05263157894736,31.549072748384788,10.723234003914209,26.442441747591754,18.946376166059054
98,1.1950152444692534,10.0,31.73684210526315,9.432166437474109,2650.1749587903187,603,4.0,4,33.33333333333333,100.0,2,0.5882326952041615,29.000000000000004,42.75,36.0,82.0,51.0,82.0,36.0,76.0,13.461949001793982,100.0,100.0,100.0
99,-5.736279134491622,40.0,38.0,8.198957789749645,1628.7257010026224,611,4.0,4,43.75,100.0,9,0.582378225659823,29.055555555555557,61.83333333333334,26.27777777777778,62.277777777777786,41.388888888888886,69.38888888888887,29.44444444444444,68.55555555555556,45.58296412560594,11.491417499200907,23.770127751231485,31.734014500580088
100,1.7718355243242927,75.0,31.54166666666666,8.540234864076176,3635.5742797224793,626,4.0,4,47.05882352941176,100.0,9,0.5765820235561167,52.05263157894737,66.42105263157895,22.736842105263158,48.10526315789474,23.315789473684216,68.1578947368421,20.789473684210524,61.73684210526314,9.721968935627956,243.30234920130655,18.96181493221472,71.388501933446
101,4.290598215066593,5.0,29.723684210526315,13.790092143498036,4285.765293210141,627,4.0,4,100,100,0,0.5760055856780665,50.0,62.0,12.0,21.0,25.0,62.0,13.0,35.0,100.0,100.0,100.0,42.22680399834644
102,5.042931217683439,5.0,25.0,15.313392831113553,6525.729699002113,628,4.0,4,100,100,0,0.5751420092317381,50.0,62.0,12.0,21.0,11.0,14.000000000000002,10.0,11.0,100.0,100.0,100.0,12.883404997410253
103,7.344501330272717,15.0,20.75,16.90229274388537,2506.1330850003287,631,4.0,4,100.0,100,0,0.5737055913449342,31.33333333333333,47.0,12.0,21.0,25.0,62.0,10.000000000000002,11.0,40.125101999243874,100.0,8.49154099705629,100.0
104,-7.996645831625088,75.0,19.583333333333332,9.302325459122992,2831.1164363331045,646,4.0,4,40.0,100.0,9,0.5679957048674754,48.05882352941177,74.94117647058825,28.705882352941174,48.764705882352935,33.352941176470594,76.94117647058823,19.117647058823533,38.411764705882355,21.02687813322215,12.791544266413743,21.584832995431498,40.15712166437879
105,0.496881944539707,10.0,32.30882352941176,11.468245499112493,4056.8999603526795,648,4.0,4,25.0,100.0,3,0.5657276940444539,44.6,63.20000000000001,45.0,76.0,33.199999999999996,72.6,35.0,79.0,12.826932001189562,100.0,100.0,100.0
106,5.445163978506477,5.0,39.45,5.975318203044601,3234.4513061994803,649,4.0,4,100,100,0,0.564879526728442,48.0,55.00000000000001,45.0,76.0,22.0,35.0,35.0,79.0,18.039922004390974,100.0,100.0,100.0
107,-0.14307721152605346,25.0,37.5,10.161200716450788,3678.5153680029907,654,4.0,4,20.0,100.0,4,0.5623426468471161,50.0,65.0,41.0,71.71428571428571,19.142857142857146,43.0,35.0,79.0,9.119656999246217,48.95734720106702,31.250556400045753,100.0
108,35.36903963982711,70.0,36.285714285714285,11.700699177590321,2713.8832954286563,668,4.0,4,76.92307692307693,100.0,3,0.5578607366516495,47.99999999999999,64.39999999999999,32.2,57.33333333333335,32.2,61.66666666666668,17.666666666666668,34.13333333333334,16.849662711112096,11.375776856896534,25.652853143401444,56.576345856592525
109,10.812310499801978,20.0,32.516666666666666,11.622255523192797,6260.189237733721,672,4.0,4,100.0,100,0,0.5559111504028157,36.00000000000001,52.166666666666686,23.833333333333332,48.33333333333334,19.000000000000004,45.0,23.0,48.0,10.686669500501011,31.953139001780073,100.0,100.0
110,0.2007115440285645,60.0,25.45833333333334,6.941171735487757,3628.605420001501,684,4.0,4,40.0,100.0,9,0.5503783656291613,55.705882352941174,74.82352941176471,28.294117647058815,64.6470588235294,23.52941176470588,54.41176470588235,24.88235294117647,51.05882352941177,47.78305099935096,19.29677383438199,11.007468249469335,55.18462716596938
111,5.073801913880466,5.0,33.102941176470594,14.144271021084345,3485.16543788291,685,4.0,4,100.0,100,0,0.5492784341902968,61.0,82.0,35.0,79.0,27.0,52.0,36.0,59.0,100.0,100.0,13.326903004781343,100.0
112,2.9235962813501226,20.0,39.75,13.314469503794912,2635.4102160003094,689,4.0,4,66.66666666666666,100.0,1,0.547632657309173,39.2,50.6,32.4,72.2,34.0,61.59999999999999,38.8,58.00000000000001,61.17031299872906,100.0,10.496242000954226,34.72853199709789
113,7.421078359479084,10.0,36.1,6.1965800810580784,9474.60540500033,691,4.0,4,100,100,0,0.5462649440631737,44.0,75.0,6.5,11.0,11.0,14.000000000000002,23.0,42.0,125.39131499943323,58.69357850024244,100.0,100.0
114,5.664734192879629,5.0,21.125,14.648694008681934,8081.6788880001695,692,4.0,4,100,100,0,0.5457188156853466,31.0,41.0,12.0,21.0,21.0,28.000000000000004,12.0,21.0,100.0,100.0,8.850168000208214,100.0
115,-19.107429982898445,55.00000000000001,19.0,7.842193570679061,2442.713039003138,703,4.0,4,13.333333333333334,100.0,13,0.5408281645297824,44.1764705882353,68.29411764705883,31.294117647058826,74.88235294117648,25.76470588235294,60.47058823529411,24.294117647058826,60.47058823529411,21.14479699838822,9.73099272497083,27.34741863995706,35.98131254402688
116,3.7510763262811784,55.00000000000001,31.38235294117647,8.28322704722515,2583.9003404107643,714,4.0,4,53.84615384615385,100.0,6,0.535981342665124,44.66666666666666,69.26666666666665,20.59999999999999,46.46666666666666,25.2,59.66666666666668,20.2,46.53333333333334,21.875890364886303,100.0,12.960797632827466,35.524271362175405
117,-6.86527108775741,25.0,27.666666666666668,11.873755398162869,5433.86069086652,719,4.0,4,33.33333333333333,100.0,2,0.5343754072277128,44.00000000000001,72.0,19.8,45.60000000000001,23.4,62.0,23.000000000000004,48.0,100.0,12.874122001812793,30.336512001231313,100.0
118,9.729770646465132,10.0,27.55,9.861061751221142,3799.367374999565,721,4.0,4,100,100,0,0.5330408039803595,48.0,75.0,23.0,48.0,25.0,62.0,13.0,35.0,11.504810998303583,100.0,100.0,100.0
119,16.87732901695793,40.0,27.250000000000004,12.837155892247798,5792.130555502808,729,4.0,4,57.14285714285714,100.0,3,0.5301163978865424,47.88888888888889,71.33333333333334,23.000000000000004,48.00000000000001,31.11111111111111,39.888888888888886,17.0,41.66666666666667,23.117638497933513,100.0,11.74761387756007,67.81005175071186
120,26.15413370971361,45.0,29.75,12.452084283402993,3391.624626666372,738,4.0,4,87.5,100.0,1,0.5272080358759129,37.0,45.60000000000001,25.2,57.199999999999996,37.900000000000006,54.599999999999994,18.8,51.0,34.65405766732551,42.03614111013141,24.119959884653024,32.745480111690185
121,8.520703108030787,10.0,29.725,9.34000121955516,9447.152954099147,740,4.0,4,100.0,100,0,0.526154410352644,33.0,42.333333333333336,25.0,62.0,12.0,21.0,1.0,1.0,18.3718564985611,100.0,100.0,100.0
122,-13.592292834928891,55.00000000000001,17.75,12.343469516785843,2567.943700334581,751,4.0,4,31.25,100.0,11,0.5209177837656779,48.77777777777778,75.8888888888889,22.444444444444443,67.05555555555556,31.555555555555557,76.22222222222221,20.277777777777775,41.27777777777777,29.039351361809,19.163083635133013,9.9717715446869,36.28733500002206
123,-1.819708476921222,50.0,30.76388888888889,12.069677711976547,2638.9747824990386,761,4.0,4,38.88888888888889,100.0,11,0.5157332754494546,36.04999999999999,67.10000000000001,14.499999999999996,41.75,23.499999999999996,52.900000000000006,27.3,58.45,696.9193784956587,64.58909200096969,38.56989920066553,38.19879759772448
124,-10.14720581760169,70.0,25.337500000000002,9.663976605088374,4984.784330200637,775,4.0,4,23.52941176470588,100.0,13,0.5106003666894737,45.68421052631579,69.15789473684211,22.36842105263158,68.10526315789474,30.263157894736832,64.73684210526315,24.526315789473685,55.421052631578945,143.02160942793958,27.659592354549595,64.81609278624612,10.02850421407077
125,-1.6218008615928552,65.0,30.710526315789473,10.828150035020412,4449.270749999606,788,4.0,4,42.857142857142854,100.0,8,0.505518543933814,44.375,63.0,19.0625,56.62499999999999,24.062499999999996,38.74999999999999,27.250000000000004,70.625,29.73313015278948,20.763392153961693,33.76716769517561,19.725468002434354
126,9.346143905071813,10.0,28.6875,10.05257270605716,5013.643279498865,790,4.0,4,100,100,0,0.5045082648710347,54.49999999999999,72.0,27.0,82.0,16.5,24.5,26.0,69.0,13.427654997940408,100.0,100.0,100.0
127,-17.46499446899948,40.0,31.0,14.230934915469797,4708.055606501148,798,4.0,4,16.666666666666664,100.0,5,0.5022425129601336,49.375,68.12499999999999,17.5,44.875,31.25,61.12500000000001,1.0,1.0,29.395328870305093,65.77848649867519,62.30934174891445,100.0
128,18.1139294277584,20.0,24.78125,18.24811029456664,11488.512800251556,802,4.0,4,100.0,100,0,0.5012387810468929,20.0,31.25,26.0,69.0,12.0,21.0,11.5,36.25,57.788568751493585,212.76440400106367,100.0,39.26315199751116
129,7.797069515498088,15.0,17.375,7.383921435346647,7661.10037774888,805,4.0,4,100.0,100,0,0.5002370550923828,36.333333333333336,49.333333333333336,15.0,48.0,7.000000000000001,7.666666666666666,15.0,48.0,35.54850266179225,100.0,51.024706668492094,100.0
130,9.662522729151325,10.0,18.333333333333336,11.040722058332538,10089.426487002735,807,4.0,4,100.0,100,0,0.4992373310876935,7.000000000000001,28.000000000000004,5.0,13.0,10.0,26.0,4.0,10.0,82.96745199913858,100.0,100.0,100.0
131,0.8572786664635393,20.0,6.5,2.2912878474779204,12067.215167498944,811,4.0,4,100.0,100,0,0.4982396050319275,46.75,58.25,13.0,31.5,3.25,3.5000000000000004,10.0,11.0,85.93958100100281,139.9691842529137,100.0,343.7579739984358
132,4.1782454120208135,75.0,18.25,17.53475293085706,15625.92976399901,826,4.0,4,50.0,100.0,8,0.49328080451433615,33.33333333333333,62.11111111111111,20.77777777777777,49.444444444444436,14.500000000000002,36.388888888888886,9.444444444444446,20.888888888888886,41.556625066247456,103.20513319815898,52.21765746595338,72.15056306595216
133,-1.339060661757638,10.0,19.513888888888886,10.729971870273605,7882.81321711151,828,4.0,4,99,100.0,1,0.49204883508861486,32.0,48.0,26.0,69.0,23.0,59.0,36.00000000000001,82.0,148.11635850128368,100.0,100.0,100.0
134,-11.373834388742763,50.0,29.250000000000004,6.401482229155957,4677.534774668554,838,4.0,4,31.25,100.0,11,0.4871516490891974,38.166666666666664,62.444444444444436,17.277777777777782,42.05555555555555,16.444444444444443,41.11111111111111,24.22222222222222,57.22222222222223,38.39777830406092,24.469348402053583,27.612962100101868,63.7665085021581
135,4.306797566592695,10.0,24.02777777777778,9.911608953641055,5933.884877499319,840,4.0,4,38.46153846153847,100.0,8,0.48302738189248823,31.2,46.86666666666667,21.533333333333335,39.2,24.6,75.20000000000002,13.13333333333333,41.73333333333334,38.042320498789195,100.0,100.0,100.0
136,5.7510590538685165,40.0,22.616666666666667,6.749800667803635,2390.5031779329875,848,4.0,4,42.857142857142854,100.0,4,0.48037736296609657,42.888888888888886,80.44444444444446,10.333333333333334,32.33333333333333,17.666666666666668,22.777777777777775,2.3333333333333335,4.777777777777778,27.285684375965502,45.82082625038311,20.51555337402533,32.82455725129694
137,-34.11640185129609,80.0,18.305555555555554,15.913011863803868,4227.492084553685,864,4.0,4,18.75,100.0,13,0.47559633895263465,38.61111111111112,76.27777777777776,32.05555555555556,70.66666666666667,45.94444444444444,64.44444444444444,11.999999999999998,24.72222222222222,66.04119237408668,14.998921375172358,13.34739912635996,51.32179643642303
138,-11.581700165812439,30.0,32.15277777777777,14.14288562253992,4675.369565832322,870,4.0,4,14.285714285714285,100.0,6,0.47322370058897834,30.44444444444444,63.88888888888889,21.666666666666668,56.1111111111111,36.666666666666664,52.11111111111112,33.111111111111114,68.44444444444444,100.0,10.885677502907734,47.23784966748402,100.0
139,10.256134081376977,55.00000000000001,30.472222222222218,8.279126504020029,4513.402682112226,881,4.0,4,33.33333333333333,100.0,10,0.4685138744175588,38.235294117647065,69.6470588235294,33.88235294117647,75.70588235294117,42.41176470588236,64.05882352941177,18.764705882352942,53.823529411764696,27.917961273421746,12.262914548707407,143.67041581823617,19.049140089059208
140,-4.733111795119741,20.0,33.32352941176471,10.939413242515172,3887.7990932348494,885,4.0,4,33.33333333333333,100.0,2,0.4668765335062146,36.6,60.8,32.4,65.19999999999999,30.800000000000004,39.6,27.0,82.0,100.0,18.779554249704233,56.74521799919603,100.0
141,2.5555777790477645,10.0,31.700000000000006,5.372446940727669,6371.885410002142,887,4.0,4,100.0,100,0,0.46571050878033315,26.5,38.0,23.0,59.0,21.0,28.000000000000004,15.0,48.0,10.600190002151066,100.0,100.0,100.0
142,-29.451050302529666,85.0,21.375,4.7140986145228805,4231.242693997046,904,4.0,4,12.5,100.0,14,0.46107545871874744,44.00000000000001,75.0,34.111111111111114,68.27777777777777,36.55555555555556,63.22222222222222,14.166666666666666,30.722222222222218,194.64118000178132,17.58369347106268,94.49642488111482,72.51986299927333
143,0.12424355819948918,65.0,32.208333333333336,12.110405824314856,4905.77563372224,917,4.0,4,46.666666666666664,100.0,8,0.45648653965199304,37.76470588235294,72.88235294117648,37.76470588235294,66.47058823529412,30.352941176470587,65.41176470588236,32.235294117647065,58.94117647058822,17.381120155355,11.89427361588549,33.3209475399389,46.11965622965587
144,6.30946886247184,10.0,34.529411764705884,5.52853004908005,4384.404545823653,919,4.0,4,28.57142857142857,100.0,5,0.45420923558599413,42.88888888888888,71.66666666666667,37.44444444444445,61.22222222222222,25.0,62.0,25.0,55.00000000000001,12.783499001670862,100.0,100.0,100.0
145,1.181200587290105,35.0,32.583333333333336,8.140229879684705,1000.7777674440554,926,4.0,4,50.0,100.0,3,0.4521693771433558,47.25,73.75,34.875,58.75,26.375,54.87499999999999,23.375,50.875,75.47781971308203,26.40005271179169,40.263675713919966,13.671501001226716
146,-31.5,45.0,32.96875,11.523274520020042,8479.489153748546,935,4.0,4,6.25,100.0,15,0.44766909711990455,38.38888888888889,71.94444444444446,34.38888888888889,76.05555555555554,25.055555555555554,71.0,23.44444444444445,71.11111111111111,21.946179554571344,14.138464335701428,70.4642338890052,30.70525244434571
147,-2.285626879933985,25.0,30.319444444444443,7.182607379309823,3125.3414262226015,940,4.0,4,20.0,100.0,8,0.44432330478227483,41.75,72.5,29.666666666666668,58.58333333333333,27.0,82.0,19.33333333333333,57.83333333333333,49.97847420076141,12.00575120310532,100.0,100.0
148,5.478328223109249,30.0,29.437500000000007,8.968715784693105,3500.237144584389,946,4.0,4,50.0,100.0,2,0.44210668023652117,44.66666666666667,70.16666666666667,33.166666666666664,51.16666666666667,20.000000000000004,58.50000000000001,2.8333333333333335,4.333333333333334,34.054084168262,13.50219549931353,70.59221666568192,41.88336266379338
149,6.13225517680336,50.0,25.16666666666667,16.04125910264321,7361.991035334843,956,4.0,4,25.0,100.0,12,0.4377065506349272,36.94444444444444,66.55555555555556,38.66666666666666,72.27777777777776,29.777777777777786,62.55555555555555,20.277777777777775,51.277777777777764,49.74761540273903,12.25271539951791,31.03160890052095,18.623348295805044
150,5.26953185876726,5.0,31.41666666666667,8.431950753033584,3624.494682999486,957,4.0,4,100,100,0,0.43661337797772015,35.0,72.0,35.0,69.0,43.0,69.0,26.0,69.0,100.0,100.0,12.328158001764677,100.0
151,4.64875173130526,5.0,34.75,6.015604707757982,2627.794010004436,958,4.0,4,100,100,0,0.43574080592355235,44.0,82.0,12.0,21.0,43.0,69.0,15.0,48.0,13.967389000754338,100.0,100.0,100.0
152,15.781210545603244,15.0,28.499999999999996,15.041608956491324,3856.9514970004093,961,4.0,4,100.0,100,0,0.43443521644486055,44.0,82.0,15.5,32.99999999999999,32.0,48.25,17.75,44.25,100.0,11.597691998758819,100.0,41.446075666074954
153,29.49817303086288,80.0,27.312499999999996,12.448735615465798,4209.850269997332,977,4.0,4,50.0,100.0,8,0.4301114381775173,39.33333333333333,74.0,25.5,46.33333333333333,39.72222222222223,53.44444444444445,26.999999999999996,45.72222222222223,18.014758438857825,43.38654718740145,12.576011558394384,21.934359060378483
154,-4.1845827538838,25.0,32.88888888888889,8.96378730058644,3736.7912843890535,982,4.0,4,23.076923076923077,100.0,10,0.42647007824633054,24.666666666666664,55.53333333333333,20.733333333333327,46.19999999999999,29.93333333333333,52.46666666666666,28.066666666666666,63.79999999999999,64.78523840138223,28.081854396732524,16.301192001265008,57.079946196463425
155,-25.762903016229572,65.0,25.85,5.2068609120248,3759.642364466466,995,4.0,4,12.5,100.0,14,0.4222255741495324,42.666666666666664,75.22222222222221,27.833333333333332,63.66666666666666,28.33333333333334,61.22222222222222,24.83333333333334,61.55555555555555,10.102153617481235,30.849341999027484,19.342141767824963,36.00267138278399
156,1.0781394239304607,10.0,30.91666666666667,8.288922893323964,4294.6325784444825,997,4.0,4,100.0,100,0,0.42138175612850826,30.666666666666664,36.66666666666667,32.0,59.0,23.0,59.0,23.0,59.0,11.164660998474574,100.0,100.0,100.0
157,11.467219803182854,45.0,27.166666666666668,4.197126752311323,2543.2039320027493,1006,4.0,4,57.14285714285714,100.0,3,0.4194893262405436,37.111111111111114,59.22222222222222,25.55555555555556,42.33333333333333,13.666666666666666,40.0,4.888888888888889,11.11111111111111,13.567852556459709,52.69076588738244,100.0,19.760120887399857
158,4.040495251709313,65.0,20.305555555555557,13.20088429906196,6675.800866445772,1019,4.0,4,47.05882352941176,100.0,9,0.4153142990707296,37.52631578947369,64.89473684210525,27.52631578947369,56.89473684210527,21.894736842105264,54.105263157894726,20.68421052631579,49.052631578947384,73.35751961576395,27.97887438265696,24.573688076522487,44.94989592170056
159,-15.14011085231287,60.0,26.907894736842103,8.013099164400248,4419.445066684076,1031,4.0,4,21.428571428571427,100.0,11,0.4111808244525023,35.1875,76.0,40.0625,65.12499999999999,35.4375,67.0625,24.625000000000004,62.125,100.0,10.722628501753206,24.989572250221197,16.462747998472576
